,cv10,cv05,cv01
0.01,2.6661783067796847,2.9660792646738376,3.4062843991401994
0.011,2.5441378838025335,2.7778446930685394,3.244991875578874
0.012,2.5130895857892304,2.7393247751821956,3.236902668895803
0.013000000000000001,2.4650555593403958,2.6513164790955512,3.124288025793424
0.014,2.4336679344890197,2.6493183551100827,3.1019027419378045
0.015,2.3674585037575033,2.5763234188433666,3.086542607330286
0.016,2.375250732575678,2.593516869170254,3.129444207822079
0.017,2.3172983040689923,2.5570713783210337,3.0243366702652312
0.018000000000000002,2.2929820183696625,2.5526668901918272,3.0620644284360377
0.019000000000000003,2.291335331141199,2.495593719230137,3.0045952009119112
0.02,2.281993169437477,2.5018286443904594,2.9129465440413025
0.020999999999999998,2.2789093362677773,2.4596301653785013,2.906165919207021
0.022,2.26010236298785,2.476569175954071,2.8303433766492296
0.023,2.2447092553983947,2.4285942649053176,2.8449198552128125
0.024,2.201631662974902,2.424279172500561,2.921932483509587
0.025,2.186781420774755,2.417916731212367,2.872786943358841
0.026000000000000002,2.1667168118692985,2.3879197804557477,2.810560882000003
0.027000000000000003,2.1680922673670975,2.372282760059572,2.790974243782102
0.028000000000000004,2.1345082401292346,2.3492525195500034,2.7900648789074087
0.028999999999999998,2.120378880943947,2.3298900787185435,2.82535421235804
0.03,2.097527899085933,2.327938454158007,2.773769544959075
0.031,2.0375720548335257,2.294587427945319,2.7734086052132043
0.032,2.0868210692192357,2.3257749584530654,2.7310688652277575
0.033,2.0683419412051087,2.318363246312498,2.7562708199694916
0.034,2.069938914799015,2.2952028906093456,2.7485840487427518
0.035,2.055537561038352,2.2927863692703014,2.7711388825677403
0.036000000000000004,2.0330043995903284,2.2854708437194344,2.745795462242594
0.037,2.0413927416471,2.277594386545396,2.74889593123926
0.038,2.0360186389989727,2.2420473716304485,2.7392088622596096
0.039,2.0053406934498237,2.2120120846320406,2.6952761423685145
0.04,1.970794939076165,2.233186304494905,2.732535742793313
0.041,1.979408049112597,2.2134989097773494,2.74034342380927
0.042,1.989357948604644,2.1977729376707904,2.7337097050413552
0.043000000000000003,1.9720450054059375,2.2031685324931076,2.728253148439716
0.044000000000000004,1.9663309855553641,2.1909757554654594,2.7213176088277464
0.045000000000000005,1.9277881728226776,2.1308146550080056,2.6752200852753254
0.046000000000000006,1.948234628361708,2.1484607582727433,2.648002674660922
0.047,1.962497005258786,2.1256321348122067,2.6171138117657704
0.048,1.9306501144119603,2.126718403483147,2.607912517041832
0.049,1.9094569612272112,2.134692997431113,2.6264307765375503
0.05,1.9061114916173751,2.1387245009055196,2.67888678705257
0.051000000000000004,1.8936755809805088,2.112094599754438,2.672047402050521
0.052000000000000005,1.9008596341246027,2.1093986606357027,2.637491273420808
0.053000000000000005,1.886721273256045,2.075186218257133,2.5691676582075504
0.054,1.89102466740919,2.089468526547934,2.5647251027273743
0.055,1.8642497679600676,2.076109530396062,2.5809957466154105
0.056,1.852178302977557,2.0542413839437277,2.6302107306055307
0.057,1.8613608279703386,2.0682055955429157,2.563506614606554
0.058,1.8558480207318924,2.0737564265546093,2.601197078178122
0.059000000000000004,1.8490857477223626,2.0467466086717967,2.573072638175367
0.060000000000000005,1.836192680897956,2.0301137698466776,2.525525182297153
0.061000000000000006,1.7402131107362169,1.9324671011542929,2.409698765559277
0.062000000000000006,1.8366459293962756,2.040058350371963,2.523201001872286
0.063,1.8441415829417331,2.0266349764986433,2.523182492494438
0.064,1.8183781302611282,2.0418913888378794,2.5271678363326417
0.065,1.8192267464085,2.0557620785074158,2.5343801467496943
0.066,1.8035324721338704,2.0461203443148444,2.523149311971881
0.067,1.809091235945808,2.0218179649613597,2.520433006463739
0.068,1.8121070655279718,2.0337884263418133,2.457974214555762
0.069,1.8055801478219313,2.012244795311118,2.458774120480796
0.06999999999999999,1.7847743646524286,2.0034922508636446,2.4901535547606417
0.071,1.7779378974332143,2.0061534409421258,2.4679829432033675
0.072,1.7687435043425024,2.0110654280627975,2.3979080541303333
0.073,1.766665430811396,2.0179256763805173,2.4367957568884293
0.074,1.7676847692583855,1.979419908927107,2.442274654682389
0.075,1.7630659127289279,1.9841191793172102,2.4336167340788433
0.076,1.7540617741157782,1.9654076235684919,2.4209714516078535
0.077,1.7588291199501778,1.9615188382757403,2.4327834742393075
0.078,1.7598703573904362,1.9711079973475714,2.4370468917917374
0.079,1.7724620137848899,1.9530126520135977,2.4128208477354383
0.08,1.7692826240099773,1.9534228512815486,2.420025132495127
0.081,1.7562118742603137,1.9275120538033998,2.369907429510078
0.082,1.7703292440116427,1.9642503088223444,2.395468982802267
0.08299999999999999,1.7647076910411192,1.9525779260015805,2.4263261155697675
0.08399999999999999,1.756379537132066,1.9521565482435022,2.407597270018665
0.08499999999999999,1.7754433851401334,1.9525989169975528,2.4026883476824508
0.086,1.7580766031193216,1.962150027738292,2.346190102580449
0.087,1.7502589483673736,1.9553337178441315,2.333090211203502
0.088,1.7518184537136126,1.9609512263436117,2.3426080054168614
0.089,1.7585680940474684,1.9654822635670282,2.3285183845829733
0.09,1.758169143230344,1.9516422107414546,2.3658895204997017
0.091,1.7549501918266617,1.9519289213945792,2.3552278060932648
0.092,1.733804603103451,1.9404111700793412,2.426024942424075
0.093,1.7343205124571657,1.9527594903617091,2.354385368088913
0.094,1.7263093520898207,1.9516067089007179,2.376293980668236
0.095,1.7297299287509191,1.9482698004472185,2.306153491831928
0.096,1.7282195685184156,1.9492458210764052,2.297981393598965
0.097,1.7313469141250168,1.9356164207781335,2.310604796553379
0.09799999999999999,1.7241640934696008,1.9420772221795466,2.317933461589209
0.09899999999999999,1.718149033226427,1.9521269858062387,2.3373419338750536
0.09999999999999999,1.709281661314514,1.9358706214168955,2.353391137947108
0.10099999999999999,1.7137901016595787,1.9370035691948075,2.372816402438307
0.102,1.721625421115979,1.948757503944452,2.339666264781415
0.103,1.7171055197475296,1.9269260602929337,2.3434402438823057
0.104,1.7014407795793316,1.9135248572900612,2.3686428709510756
0.105,1.6741077718136526,1.8910741954488481,2.345993763608858
0.106,1.695903316130976,1.8841838958542043,2.375623805429548
0.107,1.6911936779271735,1.8724244223861264,2.323682989996893
0.108,1.6783468034780336,1.8881474369075018,2.349156309852636
0.109,1.6647676352750624,1.8869719510056902,2.351596032869929
0.11,1.6648142137204303,1.893923187347228,2.3412334858780475
0.111,1.6603300076682412,1.891921443108793,2.327599610601805
0.112,1.646074006907621,1.897598637427641,2.314301738264113
0.113,1.3999754813437346,1.6027646923543222,2.029934476420068
0.114,1.6519518970228075,1.9014983673989092,2.31812781784677
0.11499999999999999,1.650016881149627,1.8984664936124132,2.330162566418955
0.11599999999999999,1.6478058961361668,1.9063423444967895,2.3419833043138034
0.11699999999999999,1.6399487355884521,1.90104544954552,2.344248053681518
0.118,1.6399157108164204,1.890942901698976,2.3314312573416114
0.119,1.6517234105136358,1.8751328382933392,2.353642701644112
0.12,1.6380709633115227,1.866401249580188,2.3062119747171668
0.121,1.6318691929394424,1.870735219724102,2.322420022152098
0.122,1.630227651680025,1.8829778074681083,2.311596345725997
0.123,1.6323743825641754,1.8794563264836723,2.323876020163004
0.124,1.622901324622173,1.8687329031231448,2.3357380052321908
0.125,1.6306873422737889,1.8644928018439908,2.3322488725233255
0.126,1.6159550544087546,1.8639025554262187,2.346735042556059
0.127,1.609117766048133,1.8625077095917317,2.305226147275024
0.128,1.6159491689676926,1.8612607159680161,2.3036677497149194
