,cv10,cv05,cv01
0.01,0.571409065344221,0.9194361163827676,1.4774969213406766
0.011,,,
0.012,,,
0.013000000000000001,,,
0.014,,,
0.015,,,
0.016,,,
0.017,,,
0.018000000000000002,,,
0.019000000000000003,-0.3664155083696292,0.03232851275985955,0.8338703876617287
0.02,-0.2485246659989971,0.15378412015061796,0.9075173903975726
0.020999999999999998,-0.2006161342111522,0.1860186758869982,0.8918281179574491
0.022,-0.050344096730378464,0.3167131288356915,1.1272293455317863
0.023,-0.07467422788143886,0.3140158909556194,1.1491344360011106
0.024,-0.03620920104847058,0.3622374488930838,1.1043868068830374
0.025,0.015158202756023413,0.3959203248999929,1.2274823937164727
0.026000000000000002,0.012319401760428604,0.40679246238489497,1.1812081121008648
0.027000000000000003,0.05322022229391728,0.41495361224867905,1.1874134593341006
0.028000000000000004,0.10219184266993502,0.4936094564121516,1.259018139044829
0.028999999999999998,0.05751302903509887,0.43457911505421626,1.1657156656299221
0.03,0.07592340444230287,0.4541681983716725,1.2135884954306055
0.031,0.08850634574919931,0.4868543497265341,1.2457076392763415
0.032,0.11044798738520743,0.46637505870421453,1.1955866853611656
0.033,0.11795236157963136,0.45532238640031225,1.0873339490158573
0.034,0.10324912025987537,0.49341031858642026,1.169450971337031
0.035,0.13128714960511756,0.5000006053506552,1.2290980308822417
0.036000000000000004,0.1651964671764668,0.5278826679323256,1.2677453040380335
0.037,0.17543553435716006,0.5421659789106859,1.272534550879705
0.038,0.15047947578716458,0.5012762955298767,1.2297786426834931
0.039,0.15595377484690032,0.5315784562746386,1.2058902401630167
0.04,0.18669345527352366,0.5427907210863818,1.2143181244603445
0.041,0.16183447049963998,0.5172228796674139,1.2528180777700655
0.042,0.18859500972434123,0.5485731377799778,1.233995462497871
0.043000000000000003,0.17535684700510779,0.5341334198257478,1.2070412189828748
0.044000000000000004,0.16417875292816084,0.5110309748916204,1.2129990936496264
0.045000000000000005,0.20599043064821992,0.5717307548367726,1.3235684746171474
0.046000000000000006,0.21088700446247388,0.5690484697629773,1.2929909707663965
0.047,0.18734036232102708,0.530882593697244,1.2126813282490485
0.048,0.1984911732286118,0.5352821699760815,1.2340877369928398
0.049,0.2182103708972733,0.566654241400791,1.3041980661667167
0.05,0.23398517829569118,0.5981440376403598,1.3793509183825776
0.051000000000000004,0.24261828576080638,0.5957024480661854,1.2843134893884132
0.052000000000000005,0.25538477730771575,0.616690591318168,1.3209408360129995
0.053000000000000005,0.2464933491889181,0.6008555505634985,1.268470653131304
0.054,0.24713192173288417,0.6006755154574345,1.3492152584190908
0.055,0.2722669927762659,0.6446628626039735,1.3397625798531514
