,cv10,cv05,cv01
0.1,0.824560481042507,1.0017754100363483,1.308396101777007
0.2,0.4368283601129911,0.9160554336909426,1.4805971233104578
0.30000000000000004,0.13636935404321485,0.45191274232148854,1.0235255517371196
0.4,-0.10081957880510553,0.2142523507293769,0.7764829854044555
0.5,-0.03456156685117248,0.276025483219501,1.0780734754490109
0.6,0.058739135463412015,0.3601044090199291,1.2037850875449252
0.7000000000000001,-0.1726241256167127,0.20564283666579897,0.7029369779931721
0.8,-0.08814566007173771,0.28561015238047194,0.8306783788007498
0.9,-0.2290985693275334,0.10575293632556948,0.3706387165650026
1.0,-0.6580089769997576,-0.3646289986878092,0.13220070074667223
