,cv10,cv05,cv01
0.1,1.2619585930703163,1.5493432406978358,2.1138249639757305
0.2,0.7081418052829028,0.9364095296216409,1.4881143500602125
0.30000000000000004,0.44748715024552865,0.6442026058430589,1.0563793437034084
0.4,0.25073318519426535,0.48446418887159687,0.9000998138051198
0.5,0.45058228035516995,0.876045937176837,1.3265295597459679
0.6,0.3019337523387515,0.6108794980897753,1.261855091532487
0.7000000000000001,-0.1663601864813492,0.01659855792403454,0.3822879892434338
0.8,0.038721471236113296,0.4406509979114286,0.8981233249279414
0.9,-0.20039640763033884,0.32555789239612676,0.8293527939020279
1.0,-0.47930962185703097,-0.14650752690575092,0.748844578098618
