,cv10,cv05,cv01
0.1,2.2713822606508955,2.8145896122882954,4.091603996775806
0.101,2.1413423824194626,2.6352090159947252,4.091603996775806
0.10200000000000001,2.1413423824194626,2.6352090159947252,4.091603996775806
0.10300000000000001,2.1413423824194626,2.6352090159947252,4.091603996775806
0.10400000000000001,2.1413423824194626,2.6352090159947252,4.091603996775806
0.10500000000000001,2.1413423824194626,2.6352090159947252,4.091603996775806
0.10600000000000001,2.1413423824194626,2.6352090159947252,4.091603996775806
0.10700000000000001,2.1413423824194626,2.6352090159947252,4.091603996775806
0.10800000000000001,2.1413423824194626,2.6352090159947252,4.091603996775806
0.10900000000000001,2.1228836849926465,2.506393658166849,4.013283461663266
0.11,2.250155064264888,2.3814190245089595,3.5574390043606323
0.111,2.254767547089821,2.428904884589835,3.5574390043606323
0.112,2.254767547089821,2.428904884589835,3.5574390043606323
0.113,2.254767547089821,2.428904884589835,3.5574390043606323
0.114,2.254767547089821,2.428904884589835,3.5574390043606323
0.115,2.254767547089821,2.428904884589835,3.5574390043606323
0.116,2.254767547089821,2.428904884589835,3.5574390043606323
0.117,2.254767547089821,2.428904884589835,3.5574390043606323
0.11800000000000001,2.254767547089821,2.428904884589835,3.5574390043606323
0.11900000000000001,2.0751360995925703,2.286221483526892,3.3964351798561054
0.12000000000000001,2.09392544803553,2.286221483526892,2.742285922767086
0.12100000000000001,2.09392544803553,2.286221483526892,2.8260926919615392
0.122,2.09392544803553,2.286221483526892,2.8260926919615392
0.123,2.09392544803553,2.286221483526892,2.8260926919615392
0.124,2.09392544803553,2.286221483526892,2.8260926919615392
0.125,2.09392544803553,2.286221483526892,2.8260926919615392
0.126,2.09392544803553,2.286221483526892,2.8260926919615392
0.127,2.09392544803553,2.286221483526892,2.8260926919615392
0.128,2.09392544803553,2.286221483526892,2.8260926919615392
0.129,1.560536609023282,1.9959822142986463,2.8260926919615392
0.13,1.848816321649942,2.0932733187383854,2.8260926919615392
0.131,1.8576348721354194,2.151403778625418,2.993981803534207
0.132,1.8576348721354194,2.151403778625418,2.993981803534207
0.133,1.8576348721354194,2.151403778625418,2.993981803534207
0.134,1.8576348721354194,2.151403778625418,2.993981803534207
0.135,1.8576348721354194,2.151403778625418,2.993981803534207
0.136,1.8576348721354194,2.151403778625418,2.993981803534207
0.137,1.8576348721354194,2.151403778625418,2.993981803534207
0.138,1.8576348721354194,2.151403778625418,2.993981803534207
0.139,1.7091548085221417,2.001398779981251,2.788480229162481
0.14,1.6433720680835848,2.001398779981251,2.788480229162481
0.14100000000000001,1.6433720680835848,2.001398779981251,2.979977247966738
0.14200000000000002,1.6433720680835848,2.001398779981251,2.979977247966738
0.14300000000000002,1.6433720680835848,2.001398779981251,2.979977247966738
0.14400000000000002,1.6433720680835848,2.001398779981251,2.979977247966738
0.14500000000000002,1.6433720680835848,2.001398779981251,2.979977247966738
0.14600000000000002,1.6433720680835848,2.001398779981251,2.979977247966738
0.14700000000000002,1.6433720680835848,2.001398779981251,2.979977247966738
0.14800000000000002,1.6433720680835848,2.001398779981251,2.979977247966738
0.14900000000000002,1.5394111942770283,1.6924243796224658,2.979977247966738
0.15000000000000002,1.5533358508634163,1.7065325773786324,2.979977247966738
0.15100000000000002,1.619932873837977,1.7732814897776956,3.153338762360932
0.15200000000000002,1.619932873837977,1.7732814897776956,3.153338762360932
0.153,1.619932873837977,1.7732814897776956,3.153338762360932
