,cv10,cv05,cv01
0.1,2.038441940693985,2.4079877119237354,2.7509995139749113
0.2,0.924955894470479,1.3280331999094575,1.7767908435333835
0.30000000000000004,0.6523598671761845,0.9506128450351294,1.3972018765275722
0.4,0.11128233864573063,0.5852218721790601,1.1653621508580838
0.5,0.4295041602376756,0.8552861915507568,1.6660783026045187
0.6,0.3981268144021021,1.0430019469795884,1.5805882762534693
0.7000000000000001,0.2738762353782624,0.6399613298528216,1.527777347943604
0.8,0.20819489797280624,0.4597212120561045,0.8601216858731148
0.9,0.09397476690088633,0.5697154481632029,0.7763177632975004
1.0,-0.3571861591809184,0.09786778797576158,0.7589417558504643
