,cv10,cv05,cv01
0.1,0.8398700424584523,1.474657548137376,2.072446393721516
0.2,0.3132420473347216,0.47436057135876325,0.9173133873929614
0.30000000000000004,0.305065436173936,0.8352382756968386,1.6149426308534998
0.4,-0.09177620506443823,0.09705514566108511,1.6006010687119006
0.5,0.3389389420993499,0.7383159605285112,1.1728406479145004
0.6,0.30280529024782465,0.5493867268884544,1.0341635177206372
0.7000000000000001,-0.3161876715699834,0.029077019104362993,0.9506186910702429
0.8,-0.22687083057813337,0.12685916903065608,0.7335657825085892
0.9,-0.2401241182496127,-0.14150287600894296,0.7089367118380079
1.0,-0.41110546052760455,-0.24565374083310648,0.5639444453770803
