,cv10,cv05,cv01
0.01,2.1397638425566217,2.3268897376735906,2.859150294190588
0.011,2.1284457185422383,2.316119626156527,2.7217278543243317
0.012,2.130093629378856,2.32978224487618,2.809840309257205
0.013000000000000001,2.111003537999665,2.33108999488481,2.7545172728435383
0.014,2.085346347279747,2.310067104471457,2.7921227098630874
0.015,2.0435719983396567,2.2680716581219618,2.7681833911008185
0.016,2.083959582502014,2.2750794939354346,2.7112852179703757
0.017,2.0562831406956863,2.2460584854850634,2.6840353058583903
0.018000000000000002,2.030754121710697,2.251011238908342,2.664678964384873
0.019000000000000003,2.006899033955887,2.2261598441562898,2.6569926473630407
0.02,2.0018293726334075,2.232805225407135,2.733599852658306
0.020999999999999998,2.0226816623282162,2.243816586684474,2.675228514250744
0.022,2.002146338592257,2.2116563284705513,2.58495379707206
0.023,1.9903735569713608,2.1898162220305974,2.550882525548426
0.024,1.9774624370416471,2.152309299469371,2.5403110742548893
0.025,1.9720043290410185,2.158219748243851,2.549027166384028
0.026000000000000002,1.9580184402928595,2.1539050721481985,2.554645856312478
0.027000000000000003,1.956603561210052,2.133870607611587,2.4808438652336506
0.028000000000000004,1.9386147285935842,2.1403054465340103,2.4555941640984527
0.028999999999999998,1.9438729835725495,2.1380254270722374,2.501800006832682
0.03,1.9334841009856278,2.118562449889736,2.4619773539569088
0.031,1.8629664049788335,2.0511020517985132,2.44319258935077
0.032,1.8867928341953577,2.1029280923081433,2.4976557663889176
0.033,1.8793165215865706,2.086309796003239,2.4685165773511826
0.034,1.891525059570038,2.0596935614131167,2.449561909458244
0.035,1.8938676827223482,2.055186631881732,2.506431283195487
0.036000000000000004,1.8794213773761637,2.0571959858888085,2.5073773758487885
0.037,1.8594906103230233,2.068049111144783,2.4747980560192953
0.038,1.852076767424385,2.0547760961151065,2.4747899775086677
0.039,1.8359622219920353,2.0439879750892525,2.4127123378971036
0.04,1.8333831776764336,2.038635233848048,2.453092355147886
0.041,1.8285429210720208,2.0276101400470594,2.492908049456863
0.042,1.8155500649160035,2.0429794140153983,2.4844497440428652
0.043000000000000003,1.8273243138687951,2.0238118665780878,2.492197059362764
0.044000000000000004,1.8278957693522737,2.0270745362158857,2.48323064319353
0.045000000000000005,1.8045343704780246,2.0072278815000946,2.445110360712793
0.046000000000000006,1.8068121492466456,2.0290956092467947,2.411261717039888
0.047,1.8174273226842868,2.016615310480699,2.402812938405563
0.048,1.8137748431837417,2.0263902725744085,2.3807064868911203
0.049,1.8005882063927356,2.051401561428231,2.3393938831435355
0.05,1.8077150650815146,2.026175844940484,2.3986683411192047
0.051000000000000004,1.8061897160789386,2.0120932247919523,2.3964817035495125
0.052000000000000005,1.7995881814544648,1.9882205138378497,2.3883230664238675
0.053000000000000005,1.7845314956853802,1.9815662666902103,2.397807152320967
0.054,1.7866605725075173,1.9875568907920684,2.3885499353555284
0.055,1.7846831000419652,1.990651569297277,2.40060742843226
0.056,1.7805517264753212,2.005968214710283,2.379160906229893
0.057,1.7702395674857043,1.9943877450056788,2.426619140031354
0.058,1.7529547677277217,1.9937668258430312,2.4473131440302005
0.059000000000000004,1.7585231903354626,1.9996078796169947,2.417874317242566
0.060000000000000005,1.7572405003247087,1.9964326070749279,2.429057849011547
0.061000000000000006,1.6275896390382327,1.8256526476468813,2.283581406122939
0.062000000000000006,1.7500400672272889,1.9664930567691965,2.4248626291922877
0.063,1.7529772836226252,1.9450143049415216,2.4082650093699827
0.064,1.743760752256506,1.9707667790007684,2.400074343074189
0.065,1.7338173159046153,1.9632513412915136,2.4045122627096642
0.066,1.7462394425201442,1.9519570562548176,2.389141838424827
0.067,1.7285123235576467,1.9490777408148308,2.40284662792427
0.068,1.7390483875771254,1.943619047590291,2.3649156457834577
0.069,1.7278572520327928,1.9437677101102329,2.366422042328678
0.06999999999999999,1.717161414316651,1.9258277965242205,2.3938697602340984
0.071,1.7141877687839135,1.9316236030297391,2.4007887455685677
0.072,1.7002291348981644,1.9114269855651251,2.360414302554834
0.073,1.7234676245022835,1.9143166076928928,2.395410285970685
0.074,1.70155875237078,1.9242517982610186,2.375745595049807
0.075,1.709740185987395,1.9399686512236007,2.3772730821799546
0.076,1.7175436230782701,1.921576460410693,2.346785697160472
0.077,1.7199974098869966,1.9120719301624376,2.3513957648477697
0.078,1.7162934470216062,1.9143927717215676,2.327542491728183
0.079,1.7103584742314373,1.9241589590802297,2.3426763320379718
0.08,1.7042546999704644,1.902943702081252,2.3571116625357402
0.081,1.69004012148139,1.8900490847188598,2.373450695753923
0.082,1.6922863736336249,1.880367208861299,2.385008467481082
0.08299999999999999,1.6892333671666717,1.8908866622514275,2.377578442145513
0.08399999999999999,1.6802112516760976,1.8957971799123756,2.36560548363832
0.08499999999999999,1.6840061766725982,1.8819558209867324,2.3803818475536507
0.086,1.6803558270511183,1.8761921713766292,2.3546089444300975
0.087,1.6688010381304368,1.8923547979781665,2.3389063026033012
0.088,1.6623700988663739,1.8787676727596765,2.3153599058199754
0.089,1.6666165145161063,1.8675458635333082,2.3154903509763334
0.09,1.6636623064344576,1.8536630878981644,2.315387471528553
0.091,1.6626955908847851,1.8520982436095998,2.2792055723572986
0.092,1.663034153681377,1.8471359974947148,2.2804791762083556
0.093,1.6548870881416629,1.8457081700344613,2.293181079253193
0.094,1.6413669472612433,1.8469894815608103,2.292402058353151
0.095,1.6321027750953334,1.829682245615763,2.2998127223031974
0.096,1.6268852579283297,1.826556405888245,2.2959660955011945
0.097,1.6185287587072377,1.8298510036204925,2.2814533883943486
0.09799999999999999,1.6148990943470625,1.8281679989414146,2.243752855311389
0.09899999999999999,1.6210986400265597,1.823851689830227,2.2292824032277223
0.09999999999999999,1.6220507247476619,1.8171326215179282,2.2076871370652906
0.10099999999999999,1.621352426377368,1.8288197856711323,2.228251419120155
0.102,1.6096739788309868,1.8283088076682166,2.244561572885314
0.103,1.6018829275074908,1.8211712338881776,2.2394651057721036
0.104,1.5973015873677594,1.8371841497687746,2.2524664286605196
0.105,1.601370237082928,1.8390432866195217,2.2347734445550613
0.106,1.600399384506438,1.8268497304733615,2.273413079610815
0.107,1.586742555407182,1.8209446983754463,2.2100854948655413
0.108,1.5794726089919198,1.8089235993554778,2.212191468326675
0.109,1.5895976984965088,1.8205389426885237,2.2236397074217815
0.11,1.5787005448705576,1.8303155931074595,2.239203812802467
0.111,1.5730041357168718,1.8190917970154692,2.2527197615372825
0.112,1.5669010917293138,1.8158294475920647,2.240834010414098
0.113,1.3377102108552226,1.5701823456638102,2.068241828632581
0.114,1.5791814679958804,1.821545508812509,2.2307537068811643
0.11499999999999999,1.5632880541151175,1.8297674746460506,2.2479576105662074
0.11599999999999999,1.5502775739909211,1.8158280916762128,2.2240636648116756
0.11699999999999999,1.552410086824813,1.8138503920431108,2.255692783707517
0.118,1.5598648275200917,1.8178154583633148,2.22895961152863
0.119,1.5581091753263863,1.8310153641452986,2.2715634141012293
0.12,1.5702248303868298,1.80820394054944,2.2189732603196695
0.121,1.5558027036156836,1.8042069691812932,2.224510469544899
0.122,1.5482222363138511,1.8012105683092627,2.22650783889855
0.123,1.5666607731292321,1.785068688023156,2.211731594106591
0.124,1.552767484913067,1.7868856719483903,2.205885831439606
0.125,1.560157227716341,1.7698922576777458,2.191209102852663
0.126,1.5655943166273991,1.760595389025205,2.1898153180910245
0.127,1.564976732882833,1.7620828385534562,2.1830916212485123
0.128,1.5612122780150324,1.7508585348565493,2.1769013118121734
0.129,1.5552810941444917,1.7395291546228464,2.1739346937553536
0.13,1.5514520106912695,1.7472207509106432,2.183143731393977
0.131,1.5448601867425726,1.7557011102715634,2.175231638712668
0.132,1.5431196524891275,1.7486242132280991,2.201979999397856
0.133,1.5334214793630827,1.7449790866273462,2.198727772184866
0.134,1.5477054921822648,1.741827941401698,2.1656134540438705
0.135,1.5455621727486373,1.715273471458489,2.174107657396473
0.136,1.5427645708227127,1.719601770802551,2.1662982946208267
0.137,1.52993230950436,1.721539611485413,2.1751092980021003
0.138,1.523162217986928,1.723990306369548,2.140104105126563
0.139,1.530775044691082,1.7240657285243781,2.119263848800662
0.14,1.5163058114068118,1.7249244330635913,2.1159042867579494
0.14100000000000001,1.5193627894863488,1.7057342234562085,2.1193178760039952
0.14200000000000002,1.505765816962297,1.6968859767699578,2.129470866589293
0.14300000000000002,1.4966257705524246,1.697444428473264,2.10000696973498
0.14400000000000002,1.490631244037865,1.7056598557775622,2.137631714635844
0.14500000000000002,1.4889559492037214,1.7049709230810584,2.099395312712896
0.14600000000000002,1.4892884375665771,1.7081558849456988,2.110526118527879
0.14700000000000002,1.5062131057500792,1.7007635533921879,2.1312282151360193
0.14800000000000002,1.4885580041606525,1.7025432487427103,2.13068044916375
0.14900000000000002,1.4862092082951441,1.7101677975613991,2.1353374707063884
0.15000000000000002,1.4941560576292852,1.6943132371368208,2.137519123317227
0.15100000000000002,1.486603242314357,1.6937311545062188,2.135815007067224
0.15200000000000002,1.478217375577362,1.683334403619935,2.1774790879114945
0.15300000000000002,1.465017728629919,1.6646172883637718,2.1563129042724642
0.15400000000000003,1.4823887569183953,1.7004923343897684,2.185798126361342
